RENEWAL_WEEK,STAGE_NAME,ACCOUNT_ID,ACCOUNT_NAME,OPPORTUNITY_ID,CUSTOMER_SINCE_DATE,PRED_POINT,WEEKS_TO_RENEWAL,PARENT_MULTIYEAR,INDUSTRY,GEO,WEEKS_AS_CUSTOMER,PROJECTS_CREATED_LAST_12_WEEKS,AVG_WAU_LAST_12_WEEKS,WEEKS_WITH_PREDS_LAST_12_WEEKS,DEPLOYMENTS_CREATED_LAST_12_WEEKS,HEALTH_SUMMARY_FLAG,TOTAL_ACTIVE_ARR,TS_PROJECTS_CREATED_LAST_12_WEEKS
2022-08-08,7-Closed Won,0012A000029TVKxQAO,"DENTSU DIGITAL, INC.",0063q000010t4SnAAI,2017-08-10,2022-05-16,12,False,Media and Communications,JAPAN,249,16,0.5,1,0,,,0
2022-02-28,7-Closed Won,0010Z000025kLF8QAM,PT Berlian Sistem Informasi,0063q00000zqNtJAAU,2019-02-28,2021-12-06,12,False,Other,APAC,145,27,2.75,12,10,Grey,56250.0,0
2021-10-25,7-Closed Won,0012A00002F4h4aQAB,HAKUHODO DY HOLDINGS INCORPORATED,0063q00000zJBaOAAW,2017-10-31,2021-08-02,12,False,Media and Communications,JAPAN,196,0,0.0,0,0,Yellow,97500.0,0
2021-10-25,7-Closed Won,0010Z000023k6TwQAI,"NGK SPARK PLUG CO., LTD.",0063q00000zJ3TDAA0,2019-05-01,2021-08-02,12,False,Manufacturing,JAPAN,118,70,2.666,4,0,Green,56419.93,39
2021-10-25,7-Closed Won,0010Z000023k6VTQAY,GS Yuasa International Ltd.,0063q00000zIrEjAAK,2019-10-31,2021-08-02,12,False,Other,JAPAN,92,480,4.25,11,5,Green,114629.0,438
2021-10-25,7-Closed Won,0012A00002Eets2QAB,KYOCERA CORPORATION,0063q00000zIrGwAAK,2019-10-31,2021-08-02,12,False,Manufacturing,JAPAN,92,209,3.0,12,0,Green,177896.66,17
2022-02-28,7-Closed Won,0012A00002GNV1qQAH,Birch Hill Equity Partners,0063q00000y91nbAAA,2018-02-28,2021-12-06,12,True,Financial Services,AMER,197,13,2.083,12,6,Green,58000.0,0
2022-02-28,7-Closed Won,0012A00002GR8CAQA1,JFE STEEL CORPORATION,0063q00000zqON9AAM,2018-02-28,2021-12-06,12,False,Manufacturing,JAPAN,197,16,0.583,1,0,Yellow,33000.0,0
2021-10-25,7-Closed Won,0012A000029WiIcQAK,Octane Lending,0063q00000zJGkHAAW,2020-10-26,2021-08-02,12,False,Financial Services,AMER,40,4,0.166,0,0,Grey,20000.0,0
2021-10-25,8-Closed Lost,0013q00002GaFsmAAF,"Tokyo Gas Co.,LTD.2",0063q00000zJJKAAA4,2020-10-29,2021-08-02,12,False,Utilities,JAPAN,40,510,5.666,12,7,Green,30937.5,227
2021-11-01,7-Closed Won,0012A00002BQOOaQAP,Aer Lingus Limited,0063q00000zJsyOAAS,2020-11-04,2021-08-09,12,False,Transportation,EMEA,40,7,1.0,12,0,Green,52500.0,0
2021-11-01,7-Closed Won,0013q00002EYRvHAAX,"JR EAST FACILITY MANAGEMENT CO., LTD.",0063q00000zJNLQAA4,2020-11-04,2021-08-09,12,False,Other,JAPAN,40,77,1.916,6,0,Green,21250.0,0
2022-02-28,8-Closed Lost,0010Z0000294aGpQAI,"DAELIM Industrial Co.,Ltd.",0063q00000zqV97AAE,2021-03-05,2021-12-06,12,False,Manufacturing,APAC,40,0,0.416,2,0,Grey,16200.0,0
2021-10-25,7-Closed Won,0010Z000023MoR4QAK,Redstone Federal Credit Union,0063q00000zqfsnAAA,2020-10-31,2021-08-02,12,False,Financial Services,AMER,40,37,3.833,12,1,Green,83700.0,0
2020-09-28,7-Closed Won,0010Z000023ruN3QAI,Monday.com,0063q00000yAV4eAAG,2018-10-01,2020-07-06,12,False,Technology,EMEA,92,29,2.75,12,3,,,0
2022-02-28,7-Closed Won,0012A000025Hb4JQAS,SHIMIZU CORPORATION,0063q00000zqPr5AAE,2017-03-01,2021-12-06,12,False,Manufacturing,JAPAN,249,134,1.25,8,0,Yellow,32000.0,0
2022-02-28,7-Closed Won,001F000001lY60cIAC,PANASONIC CORPORATION,0063q00000zqPrKAAU,2016-09-26,2021-12-06,12,False,Manufacturing,JAPAN,271,219,6.166,6,0,Yellow,166887.5,6
2021-10-25,7-Closed Won,0012A00002DHnI6QAL,Compare The Market Pty Ltd,0063q00000zJw0oAAC,2017-10-31,2021-08-02,12,False,Insurance,APAC,196,3,1.75,12,0,Yellow,35001.0,0
2021-10-25,7-Closed Won,0010Z000024gKS1QAM,"National Debt Relief, LLC",0063q00000zqZxMAAU,2019-10-31,2021-08-02,12,False,Financial Services,AMER,92,363,2.25,12,2,Green,60000.0,3
2021-06-14,8-Closed Lost,0013q00002F3D2RAAV,Spring Labs,0063q00000yaSz0AAE,2020-06-17,2021-03-22,12,False,Financial Services,AMER,40,5,0.75,0,0,Green,10000.0,0
2021-06-14,7-Closed Won,0010Z00001wpx53QAA,"SANSAN, INC.",0063q00000yaHZaAAM,2018-06-18,2021-03-22,12,False,Technology,JAPAN,144,0,0.0,0,0,Green,36000.0,0
2021-06-14,7-Closed Won,001F000001qlPABIA2,Lincoln National Life Insurance Company,0063q00000yaoP2AAI,2017-06-16,2021-03-22,12,False,Financial Services,AMER,197,6,4.5,12,1,Green,109725.2,0
2021-06-14,7-Closed Won,0013q00002Eb0dVAAR,OYAK Çimento A.S.,0063q00000yaNoGAAU,2020-06-16,2021-03-22,12,False,Financial Services,EMEA,40,68,3.083,12,16,Green,81890.0,19
2021-06-14,8-Closed Lost,0012A00002BPi5nQAD,"Eagle’s View Partners, Ltd.",0063q00000yAHqeAAG,2017-06-15,2021-03-22,12,False,Financial Services,AMER,197,196,0.833,7,0,Red,31500.0,0
2021-06-14,8-Closed Lost,0012A00002Kmgu6QAB,Fintonic,0060Z00000uAMg2QAG,2018-06-18,2021-03-22,12,True,Financial Services,EMEA,144,0,2.0,12,0,Red,36000.0,0
2021-06-14,7-Closed Won,0012A00002DHG1kQAH,"TOKYO GAS CO., LTD.",0063q00000yaAAAAA2,2018-03-23,2021-03-22,12,False,Utilities,JAPAN,157,335,3.5,8,1,Green,267753.88,156
2021-06-14,7-Closed Won,001F000001UpbJGIAZ,DAT Solutions LLC,0063q00000yanKkAAI,2020-06-17,2021-03-22,12,False,Freight & Logistics Services,AMER,40,1955,2.333,9,0,Yellow,30000.0,409
2021-06-21,8-Closed Lost,001F000001ntZ4hIAE,Astrazeneca LP,0060Z00000uB1PFQA0,2019-06-27,2021-03-29,12,True,Manufacturing,AMER,92,24,0.583,1,0,Red,128000.0,0
2021-06-21,7-Closed Won,0013q00002DO0NrAAL,IDP Education - Australia,0063q00000yao4sAAA,2020-06-22,2021-03-29,12,False,Education,APAC,40,29,1.666,3,1,Green,43000.0,0
2021-06-21,7-Closed Won,0012A00002IKZoSQAX,BlueScope Steel,0063q00000yaMbBAAU,2020-06-22,2021-03-29,12,False,Manufacturing,APAC,40,1949,8.0,12,31,Green,112000.0,904
2021-06-21,8-Closed Lost,0010Z00002CZ71TQAT,Accounting and Corporate Regulatory Authority,0063q00000yayj2AAA,2020-06-26,2021-03-29,12,False,Consulting,APAC,40,0,1.083,3,0,Green,33211.69,0
2021-06-21,7-Closed Won,0010Z000025ncspQAA,ZEON CORPORATION,0063q00000yaSDuAAM,2020-06-22,2021-03-29,12,False,Manufacturing,JAPAN,40,522,5.0,10,1,Green,68250.0,0
2021-06-21,7-Closed Won,0012A00002GmcIhQAJ,"ORIENTAL LAND CO., LTD.",0063q00000yaXu6AAE,2018-06-27,2021-03-29,12,False,Entertainment,JAPAN,144,69,1.083,3,0,Green,20000.0,0
2021-06-21,7-Closed Won,0010Z000023k6TYQAY,"SEKISUI CHEMICAL CO., LTD.",0063q00000ybndrAAA,2019-06-21,2021-03-29,12,False,Manufacturing,JAPAN,93,74,3.166,2,0,Green,120135.0,7
2021-06-21,7-Closed Won,0013q00002DNBePAAX,Newmetrix,0063q00000yaodTAAQ,2020-06-22,2021-03-29,12,False,Technology,AMER,40,10,1.0,11,1,Green,45000.0,0
2021-06-21,7-Closed Won,0012A00002GmdkkQAB,LIFENET INSURANCE COMPANY,0063q00000yaaRmAAI,2019-06-24,2021-03-29,12,False,Insurance,JAPAN,92,0,0.083,0,0,Green,33000.0,0
2022-03-28,8-Closed Lost,0013q00002GdSJqAAN,Sun Valley Gold,0063q00000zqeRcAAI,2021-03-31,2022-01-03,12,False,,AMER,40,14,0.333,0,0,Yellow,37500.0,0
2022-03-28,7-Closed Won,0013q00002H8jZSAAZ,"MFS, Inc.",0063q00000zqhx2AAA,2021-04-01,2022-01-03,12,False,Entertainment,JAPAN,40,32,2.75,12,0,Green,32000.0,0
2022-03-28,7-Closed Won,0013q00002EYEcMAAX,University Hospitals of Morecambe Bay Trust,0063q00000zqXpdAAE,2020-04-03,2022-01-03,12,False,Healthcare,EMEA,92,72,5.25,12,3,Green,89775.0,6
2022-03-28,8-Closed Lost,0013q00002EXjGkAAL,ATMB AUTOROUTES ET TUNNEL DU MONT BLANC S.A.,0063q00000zqu9fAAA,2021-03-31,2022-01-03,12,False,Transportation,EMEA,40,32,0.833,4,0,Red,33750.0,12
2022-03-28,7-Closed Won,0012A00002AdDjzQAF,ROHM COMPANY LIMITED,0063q00000zqrMEAAY,2018-01-15,2022-01-03,12,False,Manufacturing,JAPAN,207,14,1.166,2,1,Yellow,166887.5,0
2022-05-09,8-Closed Lost,0013q00002EbAtOAAV,GS Retail,0063q00000ywtsuAAA,2020-12-31,2022-02-14,12,False,Retail,APAC,59,0,0.0,0,0,Green,10000.0,0
2022-03-28,8-Closed Lost,0012A00002Gm9FpQAJ,"METAWATER CO.,LTD.",0063q00000zqhwsAAA,2018-05-21,2022-01-03,12,False,Utilities,JAPAN,189,141,1.0,11,25,Green,48000.0,120
2022-03-28,7-Closed Won,0012A00002DHI2gQAH,RLI Insurance Company,0060Z00000riBrqQAE,2019-03-29,2022-01-03,12,True,Insurance,AMER,145,6,0.916,7,0,Green,107200.0,0
2022-03-28,8-Closed Lost,0010Z00002AB3M6QAL,Banco CSF,0063q00000zqZNlAAM,2021-04-01,2022-01-03,12,False,Media and Communications,AMER,40,0,0.0,0,0,Red,18000.0,0
2022-03-28,7-Closed Won,0012A00002GR8MZQA1,LIXIL CORPORATION,0063q00000zqWdYAAU,2018-03-30,2022-01-03,12,False,Other,JAPAN,197,123,1.583,7,0,Yellow,33000.0,82
2022-03-28,7-Closed Won,0010Z000025nacDQAQ,"SANTEN PHARMACEUTICAL CO.,LTD.",0063q00000zqfNVAAY,2019-03-29,2022-01-03,12,False,Manufacturing,JAPAN,145,10,1.25,6,0,Green,58500.0,0
2022-03-28,7-Closed Won,001F000001qli1KIAQ,"OSAKA GAS CO., LTD.",0063q00000zqf9eAAA,2016-09-30,2022-01-03,12,False,Utilities,JAPAN,275,110,2.5,11,0,Green,135168.0,0
2022-03-28,7-Closed Won,0010Z00002ABc26QAD,Byrider,0063q00000zKikJAAS,2021-03-31,2022-01-03,12,False,Retail,AMER,40,10,0.916,3,0,Green,30300.0,0
2022-03-28,8-Closed Lost,0012A00002GQR7xQAH,WEST JAPAN RAILWAY COMPANY,0063q00000zqiXDAAY,2017-11-06,2022-01-03,12,False,Transportation,JAPAN,217,17,0.833,1,0,Yellow,20000.0,0
2020-08-17,8-Closed Lost,0012A00002BOvbqQAD,Ingram Content Group,0060Z00000ufg7LQAQ,2017-08-24,2020-05-25,12,False,Media and Communications,AMER,144,0,0.416,4,0,Red,96000.0,0
2020-08-17,7-Closed Won,0010Z00001wqzODQAY,Florida International University,0060Z00000ufg6NQAQ,2018-08-20,2020-05-25,12,False,Education,AMER,92,5,0.75,4,10,Green,43200.0,0
2020-08-24,7-Closed Won,0010Z000028mjWMQAY,PDPC,0060Z00000ufKw6QAE,2019-08-06,2020-06-01,12,False,Government,APAC,43,1,1.0,12,0,Green,0.0,0
2020-08-31,7-Closed Won,001F000001h65H4IAI,Axos Bank,0060Z00000nLY81QAG,2016-09-01,2020-06-08,12,True,Other,AMER,197,40,1.666,5,1,Green,60000.0,0
2020-08-31,8-Closed Lost,0012A000027uD8LQAU,"Peapod, LLC",0060Z00000wXojYQAS,2017-09-01,2020-06-08,12,False,Retail,AMER,145,8,0.666,3,0,Red,86000.0,0
2020-08-31,7-Closed Won,0010Z000022yUwIQAU,ENEOS Corporation,0060Z00000uf906QAA,2019-09-02,2020-06-08,12,False,Utilities,JAPAN,40,92,1.916,8,0,Green,84000.0,42
2020-08-31,8-Closed Lost,0012A00002EACx8QAH,W2O Group,0063q00000vuNYUAA2,2018-08-31,2020-06-08,12,False,Media and Communications,AMER,93,185,2.083,8,0,Green,65130.0,12
2020-09-07,8-Closed Lost,0010Z000023jlqWQAQ,INTAGE HOLDINGS INC.,0060Z00000ufm0lQAA,2018-09-12,2020-06-15,12,False,Other,JAPAN,92,101,1.5,5,44,Yellow,84000.0,18
2020-09-07,8-Closed Lost,0010Z00001yVUrUQAW,"BIZREACH, INC.",0060Z00000uf7HfQAI,2018-09-14,2020-06-15,12,False,Other,JAPAN,92,0,0.333,0,0,Yellow,36000.0,0
2020-09-07,7-Closed Won,0010Z000028mNgBQAU,"CHUBU Electric Power Co.,Inc.",0060Z00000ufi8nQAA,2019-09-11,2020-06-15,12,False,Utilities,JAPAN,40,0,0.75,2,0,Green,46500.0,0
2020-09-07,7-Closed Won,0010Z00001wq6UCQAY,"SENSHUKAI CO., LTD.",0063q00000yAYUVAA4,2018-09-07,2020-06-15,12,False,Retail,JAPAN,93,165,6.333,11,18,Green,176000.0,0
2020-09-21,7-Closed Won,0010Z000026ljgCQAQ,SEGA SAMMY HOLDINGS INC.,0060Z00000saepqQAA,2019-09-24,2020-06-29,12,False,Other,JAPAN,40,152,5.0,12,1,Green,97152.0,0
2022-12-05,7-Closed Won,0012A000029yZIXQA2,TechnipFMC,0063q000010uGCbAAM,2017-02-20,2022-09-12,12,False,Utilities,AMER,290,92,8.5,12,9,Green,247260.0,25
2020-09-14,8-Closed Lost,0010Z00001yWEd5QAG,Cabot Oil & Gas Corporation,0063q00000xrC9pAAE,2018-09-19,2020-06-22,12,False,Utilities,AMER,92,1,0.166,1,0,Grey,66000.0,0
2020-09-14,7-Closed Won,001F000001rQGhXIAW,"Net Pay Advance, Inc.",0060Z00000nMC2UQAW,2016-09-15,2020-06-22,12,True,Financial Services,AMER,197,42,2.75,12,8,Green,30060.0,0
2022-12-05,7-Closed Won,0013q00002JQWjjAAH,Fullerton Finance (Myanmar) Company Limited,0063q000010udoIAAQ,2021-12-09,2022-09-12,12,False,Financial Services,APAC,40,0,0.0,0,0,Green,40000.0,0
2020-09-14,7-Closed Won,0012A00002Aej1KQAR,Atlas General Insurance Services,0060Z00000nLYNUQA4,2017-09-18,2020-06-22,12,True,Insurance,AMER,144,1,0.166,1,0,Green,50000.0,0
2020-09-28,7-Closed Won,0010Z00002Bjm68QAB,"Hokkaido Gas Co,.Ltd.",0060Z00000sZxjfQAC,2019-10-01,2020-07-06,12,False,Utilities,JAPAN,40,1,1.75,7,4,,,0
2021-01-04,8-Closed Lost,001F000001jWe2rIAC,Genentech / Roche,0063q00000xpfNhAAI,2017-04-17,2020-10-12,12,False,Other,AMER,182,3,1.0,8,7,,,0
2022-08-08,7-Closed Won,0012A000029V5XNQA0,Wipro Limited,0063q000010t7wRAAQ,2021-08-13,2022-05-16,12,False,Consulting,APAC,40,511,18.083,12,24,,,43
2021-04-26,7-Closed Won,0013q00002F1ea0AAB,Unikrn,0063q00000wujSoAAI,2020-04-30,2021-02-01,12,False,Entertainment,APAC,40,15,0.666,3,0,,,0
2020-11-16,8-Closed Lost,0012A00002GNdy0QAD,Reckitt Benckiser,0063q00000yAKjeAAG,2018-11-22,2020-08-24,12,False,Manufacturing,EMEA,92,1885,4.083,12,1060,,,5
2019-04-01,7-Closed Won,0012A00002JLYXYQA5,KYOTO UNIVERSITY,0062A00000rUMETQA4,2018-03-20,2019-01-07,12,False,Education,JAPAN,42,280,3.416,2,0,Green,,0
2019-09-30,7-Closed Won,0010Z000023ruN3QAI,Monday.com,0060Z00000ogGmFQAU,2018-10-01,2019-07-08,12,False,Technology,EMEA,40,20,2.0,12,4,Green,40003.2,0
2020-08-03,7-Closed Won,0010Z000022yglRQAQ,"UBE INDUSTRIES, LTD.",0060Z00000sZE84QAG,2018-08-07,2020-05-11,12,False,Manufacturing,JAPAN,92,133,2.416,10,0,Green,48000.0,0
2019-12-30,7-Closed Won,0012A00002GoZ2iQAF,StoryFit Inc.,0060Z00000qKluRQAS,2017-12-31,2019-10-07,12,False,Technology,AMER,93,83,1.5,11,0,Green,32000.0,0
2019-11-18,7-Closed Won,0010Z00001wpwVwQAI,ENGIE North America,0060Z00000pxrooQAA,2018-11-19,2019-08-26,12,False,Financial Services,AMER,40,40,1.75,12,0,Grey,154000.0,2
2019-09-23,8-Closed Lost,0012A00002IJtTZQA1,Sundt Construction,0060Z00000ogGrjQAE,2018-09-24,2019-07-01,12,False,Manufacturing,AMER,40,9,1.666,12,0,Grey,34000.0,0
2019-04-15,8-Closed Lost,001F000001jWaWsIAK,"Airbnb, Inc.",0060Z00000lfBFMQA2,2017-04-21,2019-01-21,12,False,Entertainment,AMER,92,10,0.416,1,0,Green,,2
2020-06-22,7-Closed Won,0010Z000023k6TLQAY,TAKENAKA CORPORATION,0060Z00000uAscxQAC,2019-06-28,2020-03-30,12,False,Manufacturing,JAPAN,40,43,0.75,4,1,Green,46500.0,0
2019-02-18,7-Closed Won,0012A00002GQArBQAX,SUNTORY SYSTEM TECHNOLOGY LIMITED,0060Z00000ouiZVQAY,2017-11-20,2018-11-26,12,False,Manufacturing,JAPAN,53,50,2.416,7,0,Green,,0
2019-06-24,7-Closed Won,0012A00002GmcIhQAJ,"ORIENTAL LAND CO., LTD.",0060Z00000lOVC6QAO,2018-06-27,2019-04-01,12,False,Entertainment,JAPAN,40,378,2.583,11,1,Green,,19
2019-01-14,7-Closed Won,0012A0000204TxBQAU,Target Corporation,0062A00000mACetQAG,2017-01-20,2018-10-22,12,True,Technology,AMER,92,2,0.083,1,0,Yellow,,0
2019-11-04,8-Closed Lost,0012A000029UYesQAG,DM Analytics,0062A00000pnyCjQAI,2017-11-10,2019-08-12,12,True,Other,AMER,92,0,0.25,2,0,Grey,20000.0,0
2019-02-25,7-Closed Won,0012A00002GoZzMQAV,National Federation of Independent Business,0062A00000rmrHRQAY,2018-02-28,2018-12-03,12,False,Other,AMER,40,5,0.166,1,0,Yellow,,0
2019-12-23,7-Closed Won,0012A00002GQuK4QAL,UNIVERSITY OF TOKYO,0063q00000xq70aAAA,2018-12-27,2019-09-30,12,False,Education,JAPAN,40,0,0.0,0,0,Green,49090.9,0
2019-02-18,7-Closed Won,0012A00002F2EWZQA3,"NTT FACILITIES, INC.",0062A00000qlNNAQA2,2018-02-19,2018-11-26,12,False,Manufacturing,JAPAN,40,85,1.833,8,9,Green,,0
2019-07-29,7-Closed Won,001F000001jXe1cIAC,CorVel Corporation,0060Z00000nB4VYQA0,2017-07-31,2019-05-06,12,False,Insurance,AMER,92,14,0.666,6,3,Green,,0
2020-05-25,7-Closed Won,0012A00002HV7DwQAL,"ROI Solutions, Inc",0063q00000xrLljAAE,2018-04-30,2020-03-02,12,False,Other,AMER,96,11,2.166,5,2,Yellow,40000.0,0
2019-03-11,7-Closed Won,0012A000029UEh4QAG,TOYOTA TECHNICAL DEVELOPMENT CORPORATION,0062A00000rUzk1QAC,2017-03-15,2018-12-17,12,False,Financial Services,JAPAN,92,209,1.916,11,5,Green,,0
2018-12-31,7-Closed Won,0012A000029ULCKQA4,EnerBank USA,0062A00000qiornQAA,2017-12-31,2018-10-08,12,False,Financial Services,AMER,41,24,1.333,12,4,Not Flagged this week,,2
2019-04-01,7-Closed Won,001F000001hTZpzIAG,"Demyst Data, Ltd.",0062A00000lDP4dQAG,2016-04-04,2019-01-07,12,True,Technology,AMER,144,95,2.666,12,0,Not Flagged this week,,1
2019-10-28,7-Closed Won,0012A00002K8PWBQA3,Bobcat Company,0060Z00000pQMKDQA4,2018-10-31,2019-08-05,12,False,Manufacturing,AMER,40,17,0.75,3,0,Green,52000.0,15
2019-01-28,7-Closed Won,001F000001jVRD1IAO,Numerator (fka Infoscout),0062A00000qjeEwQAI,2017-01-31,2018-11-05,12,False,Technology,AMER,92,13,0.583,1,0,Yellow,,0
2019-10-28,7-Closed Won,0010Z00001wEOFFQA4,TTX Company,0060Z00000pSTYVQA4,2018-10-31,2019-08-05,12,False,Manufacturing,AMER,40,129,2.25,6,0,Green,57208.8,0
2020-07-27,7-Closed Won,0012A00002IKSFbQAP,"JCB CO., LTD.",0060Z00000sZSyYQAW,2019-07-29,2020-05-04,12,False,Financial Services,JAPAN,40,87,1.666,7,15,Green,46500.0,0
2019-08-05,7-Closed Won,0012A0000207TjlQAE,BUPA Investments Ltd,0060Z00000nLXcCQAW,2018-08-10,2019-05-13,12,False,Insurance,EMEA,40,27,1.75,3,1,Green,,0
2022-05-09,7-Closed Won,0012A00002GmcVgQAJ,"SEPTENI CO., LTD.",0063q00000ywslSAAQ,2018-05-14,2022-02-14,12,False,Media and Communications,JAPAN,196,54,1.583,12,32,Green,68640.0,0
2021-03-01,7-Closed Won,0012A00002K6qnVQAR,ICEA,0062A00000rUDNBQA4,2018-03-07,2020-12-07,12,True,Insurance,EMEA,144,36,1.083,6,0,,,1
2019-05-27,7-Closed Won,0012A00002JLXWqQAP,JX NIPPON MINING & METALS CORPORATION,0060Z00000lfBZ2QAM,2018-05-28,2019-03-04,12,False,Manufacturing,JAPAN,40,200,2.0,5,2,Green,,0
2020-04-13,7-Closed Won,0012A00002GR8GCQA1,JSR CORPORATION,0060Z00000tCkt2QAC,2019-04-19,2020-01-20,12,False,Manufacturing,JAPAN,40,111,1.833,10,0,Green,36000.0,0
2020-02-03,8-Closed Lost,0010Z000024tBSQQA2,Lakeshore Loans,0060Z00000oul7KQAQ,2019-02-04,2019-11-11,12,False,Financial Services,AMER,40,7,1.0,12,0,Yellow,40000.0,0
2019-06-24,7-Closed Won,0012A00002F3hdkQAB,Liverpool Victoria,0060Z00000lfAshQAE,2018-04-29,2019-04-01,12,True,Insurance,EMEA,49,8,1.666,4,2,Green,,0
2019-11-18,7-Closed Won,0012A00002GQArBQAX,SUNTORY SYSTEM TECHNOLOGY LIMITED,0060Z00000p0E2sQAE,2017-11-20,2019-08-26,12,False,Manufacturing,JAPAN,92,113,3.333,12,39,Green,82500.0,0
2020-06-22,7-Closed Won,0012A00002GmcJVQAZ,"ONO PHARMACEUTICAL CO., LTD.",0060Z00000uAB46QAG,2018-06-28,2020-03-30,12,False,Manufacturing,JAPAN,92,208,2.583,10,1,Green,156000.0,0
2019-09-09,7-Closed Won,0010Z000023jlqWQAQ,INTAGE HOLDINGS INC.,0060Z00000ozZcaQAE,2018-09-12,2019-06-17,12,False,Other,JAPAN,40,129,2.916,8,10,Green,,3
2019-11-04,8-Closed Lost,0012A000026c4QsQAI,MoneyMe Financial Group Pty Ltd,0060Z00000oxBi1QAE,2017-11-03,2019-08-12,12,False,Financial Services,APAC,93,11,1.25,12,3,Green,59400.0,0
2020-01-27,7-Closed Won,001F000001nwBWtIAM,transcosmos inc.,0063q00000xpfhZAAQ,2017-02-01,2019-11-04,12,False,Technology,JAPAN,144,500,17.166,12,48,Green,120000.0,0
2019-07-22,7-Closed Won,001F000001oxALPIA2,moovel GmbH,0060Z00000lfB3eQAE,2017-07-22,2019-04-29,12,False,Other,EMEA,93,33,3.166,12,25,Green,,0
2019-03-25,8-Closed Lost,0012A00002GNBYKQA5,Lendr LLC,0062A00000rV4jnQAC,2018-03-30,2018-12-31,12,False,Financial Services,AMER,40,27,0.916,7,3,Green,,0
2019-07-29,7-Closed Won,0012A00002069czQAA,Turo,0060Z00000nB4V5QAK,2017-08-01,2019-05-06,12,False,Travel and Hospitality,AMER,92,49,5.5,12,27,Red,,0
2022-05-16,7-Closed Won,0012A000028sbzqQAA,"NOMURA RESEARCH INSTITUTE, LTD.",0063q00000yx9ZaAAI,2017-05-10,2022-02-21,12,False,Consulting,JAPAN,250,3594,5.75,12,8,Green,394262.0,0
2020-07-06,7-Closed Won,0010Z000029yhOzQAI,Honda Commtec inc.,0060Z00000sYUc5QAG,2019-07-08,2020-04-13,12,False,Manufacturing,JAPAN,40,39,1.416,1,0,Green,46500.0,0
2019-02-25,7-Closed Won,0012A000023sHGUQA2,SB C&S Corp.,0062A00000rmma8QAA,2017-03-01,2018-12-03,12,False,Financial Services,JAPAN,92,51,3.75,12,1,Green,,21
2020-06-22,7-Closed Won,0012A00002GmcIhQAJ,"ORIENTAL LAND CO., LTD.",0060Z00000uAynQQAS,2018-06-27,2020-03-30,12,False,Entertainment,JAPAN,92,171,2.833,9,0,Green,82500.0,0
2020-06-22,8-Closed Lost,0012A00002F26nBQAR,"FAMILYMART CO., LTD.",0063q00000yAYVEAA4,2018-06-28,2020-03-30,12,False,Retail,JAPAN,92,9,0.583,1,0,Yellow,36000.0,0
2020-08-10,7-Closed Won,0012A00002DjWNOQA3,Emirates Global Aluminium P.J.S.C.,0063q00000wIMbYAAW,2018-08-15,2020-05-18,12,False,Manufacturing,EMEA,92,24,1.583,0,0,Green,25000.0,6
2022-05-16,7-Closed Won,0013q00002FhliMAAR,Ritsumeikan University,0063q00000ywskkAAA,2021-05-17,2022-02-21,12,False,Education,JAPAN,40,67,0.75,0,0,Green,10000.0,0
2022-09-12,7-Closed Won,0013q00002IkAKLAA3,Digital Services Australia V Pty Ltd,0063q000010tUZeAAM,2021-09-16,2022-06-20,12,False,Financial Services,APAC,40,57,3.25,12,3,,,0
2020-06-29,7-Closed Won,0012A000029yHjpQAE,Toppan Inc.,0060Z00000uAfkMQAS,2017-07-01,2020-04-06,12,False,Manufacturing,JAPAN,145,108,2.916,8,1,Green,60000.0,29
2019-06-10,8-Closed Lost,0010Z00001wwH5eQAE,Voda.ai,0060Z00000lfCczQAE,2018-06-15,2019-03-18,12,False,Utilities,AMER,40,43,0.666,4,0,Green,,0
2021-03-01,7-Closed Won,001F000001lY60cIAC,PANASONIC CORPORATION,0063q00000y90dyAAA,2016-09-26,2020-12-07,12,False,Manufacturing,JAPAN,219,328,4.333,9,1,,,0
2021-07-12,7-Closed Won,0013q00002F27OEAAZ,Solventa,0063q00000ytE35AAE,2020-07-15,2021-04-19,12,False,Financial Services,AMER,40,18,2.083,12,1,,,0
2021-07-19,8-Closed Lost,0012A00002IKZyMQAX,TDK CORPORATION,0063q00000ytCkbAAE,2020-07-20,2021-04-26,12,False,Manufacturing,JAPAN,40,0,0.833,0,0,,,0
2019-12-09,8-Closed Lost,0012A00002JKz7bQAD,MYNET INC.,0060Z00000qKlUlQAK,2018-12-14,2019-09-16,12,False,Technology,JAPAN,40,12,0.416,0,0,Black,60000.0,0
2020-01-27,7-Closed Won,0012A00002DmPvMQAV,"Cebu Air, Inc",0060Z00000ouhEuQAI,2018-01-30,2019-11-04,12,False,Transportation,APAC,92,164,3.5,8,4,Green,45000.0,31
2020-01-27,8-Closed Lost,0012A00002JJzT8QAL,ZEO Alliance,0060Z00000oujiaQAA,2019-02-01,2019-11-04,12,False,Financial Services,EMEA,40,2,0.083,0,0,Grey,60000.0,0
2020-04-27,7-Closed Won,0012A00002BNwOnQAL,Philadelphia 76ers,0060Z00000tCkwuQAC,2018-05-01,2020-02-03,12,False,Entertainment,AMER,92,0,1.0,12,0,Green,30000.0,0
2019-12-30,8-Closed Lost,0012A00002E8xRmQAJ,Lucky's Market,0060Z00000qKmA4QAK,2017-12-31,2019-10-07,12,False,Retail,AMER,93,83,1.166,12,32,Green,41230.0,57
